ssn,orgno,resourceid
03050343633,624557328,testressurs-tilgangspakke-org-aksjer-og-eierforhold-1
10100941185,700563901,testressurs-tilgangspakke-org-utleie-eiendom-1
03050343633,700563901,testressurs-tilgangspakke-org-utleie-eiendom-1
10100941185,624558871,testressurs-tilgangspakke-org-servering-1
03050343633,624558871,testressurs-tilgangspakke-org-servering-1
10100941185,624562186,testressurs-tilgangspakke-org-krav-og-utlegg-1
03050343633,624562186,testressurs-tilgangspakke-org-krav-og-utlegg-1
10100941185,624563484,testressurs-tilgangspakke-org-reindrift-1
03050343633,624563484,testressurs-tilgangspakke-org-reindrift-1
10100941185,624565703,testressurs-tilgangspakke-org-kunst-og-underholdning-1
03050343633,624565703,testressurs-tilgangspakke-org-kunst-og-underholdning-1
10100941185,624565703,testressurs-tilgangspakke-org-barnehageleder-1
03050343633,624565703,testressurs-tilgangspakke-org-barnehageleder-1
10100941185,700691810,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
03050343633,700691810,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
10100941185,624569016,testressurs-tilgangspakke-org-kunst-og-underholdning-1
03050343633,624569016,testressurs-tilgangspakke-org-kunst-og-underholdning-1
10100941185,624569059,testressurs-tilgangspakke-org-beredskap-1
03050343633,624569059,testressurs-tilgangspakke-org-beredskap-1
10100941185,624570065,testressurs-tilgangspakke-org-patent-varemerke-design-1
03050343633,624570065,testressurs-tilgangspakke-org-patent-varemerke-design-1
10100941185,700946010,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
03050343633,700946010,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
10100941185,701066618,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
03050343633,701066618,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
10100941185,624577965,testressurs-tilgangspakke-org-merverdiavgift-1
03050343633,624577965,testressurs-tilgangspakke-org-merverdiavgift-1
10100941185,624578295,testressurs-tilgangspakke-org-fiske-1
03050343633,624578295,testressurs-tilgangspakke-org-fiske-1
10100941185,624578473,testressurs-tilgangspakke-org-familievern-1
03050343633,624578473,testressurs-tilgangspakke-org-familievern-1
10100941185,701213378,testressurs-tilgangspakke-org-fornoyelser-1
03050343633,701213378,testressurs-tilgangspakke-org-fornoyelser-1
10100941185,624580834,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
03050343633,624580834,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
10100941185,624580834,testressurs-tilgangspakke-org-beredskap-1
03050343633,624580834,testressurs-tilgangspakke-org-beredskap-1
10100941185,701216385,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
03050343633,701216385,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
10100941185,701238419,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
03050343633,701238419,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
10100941185,701361814,testressurs-tilgangspakke-org-barnevern-1
03050343633,701361814,testressurs-tilgangspakke-org-barnevern-1
10100941185,624589203,testressurs-tilgangspakke-org-helfo-saerlig-kategori-1
03050343633,624589203,testressurs-tilgangspakke-org-helfo-saerlig-kategori-1
10100941185,624589203,testressurs-tilgangspakke-org-trafikant-1
03050343633,624589203,testressurs-tilgangspakke-org-trafikant-1
10100941185,624591704,testressurs-tilgangspakke-org-barnehageleder-1
03050343633,624591704,testressurs-tilgangspakke-org-barnehageleder-1
10100941185,701396332,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
03050343633,701396332,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
10100941185,624593375,testressurs-tilgangspakke-org-skatt-naering-1
03050343633,624593375,testressurs-tilgangspakke-org-skatt-naering-1
10100941185,624593375,testressurs-tilgangspakke-org-politikk-1
03050343633,624593375,testressurs-tilgangspakke-org-politikk-1
10100941185,624608771,testressurs-tilgangspakke-org-motta-nabo-og-planvarsel-1
03050343633,624608771,testressurs-tilgangspakke-org-motta-nabo-og-planvarsel-1
10100941185,701468767,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
03050343633,701468767,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
10100941185,624620828,testressurs-tilgangspakke-org-motorvognavgift-1
03050343633,624620828,testressurs-tilgangspakke-org-motorvognavgift-1
10100941185,701549759,testressurs-tilgangspakke-org-barnehageeier-1
03050343633,701549759,testressurs-tilgangspakke-org-barnehageeier-1
10100941185,701587820,testressurs-tilgangspakke-org-sport-og-fritid-1
03050343633,701587820,testressurs-tilgangspakke-org-sport-og-fritid-1
10100941185,624628276,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
03050343633,624628276,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
10100941185,624628276,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
03050343633,624628276,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
10100941185,624634942,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
03050343633,624634942,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
10100941185,701671880,testressurs-tilgangspakke-org-permisjon-1
03050343633,701671880,testressurs-tilgangspakke-org-permisjon-1
10100941185,624639863,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
03050343633,624639863,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
10100941185,624641698,testressurs-tilgangspakke-org-baerekraft-1
03050343633,624641698,testressurs-tilgangspakke-org-baerekraft-1
10100941185,624643909,testressurs-tilgangspakke-org-tinglysing-eiendom-1
03050343633,624643909,testressurs-tilgangspakke-org-tinglysing-eiendom-1
10100941185,701720628,testressurs-tilgangspakke-org-beredskap-1
03050343633,701720628,testressurs-tilgangspakke-org-beredskap-1
10100941185,701720628,testressurs-tilgangspakke-org-permisjon-1
03050343633,701720628,testressurs-tilgangspakke-org-permisjon-1
10100941185,701755812,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
03050343633,701755812,testressurs-tilgangspakke-org-post-til-virksomheten-med-taushetsbelagt-innhold-1
10100941185,624660323,testressurs-tilgangspakke-org-opplaeringskontorleder-1
03050343633,624660323,testressurs-tilgangspakke-org-opplaeringskontorleder-1
10100941185,624660323,testressurs-tilgangspakke-org-familievern-1
03050343633,624660323,testressurs-tilgangspakke-org-familievern-1
10100941185,624662512,testressurs-tilgangspakke-org-sfo-leder-1
03050343633,624662512,testressurs-tilgangspakke-org-sfo-leder-1
10100941185,624665163,testressurs-tilgangspakke-org-plansak-1
03050343633,624665163,testressurs-tilgangspakke-org-plansak-1
10100941185,624665163,testressurs-tilgangspakke-org-renovasjon-1
03050343633,624665163,testressurs-tilgangspakke-org-renovasjon-1
10100941185,624781058,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
03050343633,624781058,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
10100941185,624781058,testressurs-tilgangspakke-org-merverdiavgift-1
03050343633,624781058,testressurs-tilgangspakke-org-merverdiavgift-1
10100941185,624781058,testressurs-tilgangspakke-org-fiske-1
03050343633,624781058,testressurs-tilgangspakke-org-fiske-1
10100941185,624785541,testressurs-tilgangspakke-org-fiske-1
03050343633,624785541,testressurs-tilgangspakke-org-fiske-1
10100941185,624795296,testressurs-tilgangspakke-org-kunst-og-underholdning-1
03050343633,624795296,testressurs-tilgangspakke-org-kunst-og-underholdning-1
10100941185,624954610,testressurs-tilgangspakke-org-barnehageeier-1
03050343633,624954610,testressurs-tilgangspakke-org-barnehageeier-1
10100941185,624954610,testressurs-tilgangspakke-org-skattegrunnlag-1
03050343633,624954610,testressurs-tilgangspakke-org-skattegrunnlag-1
10100941185,624954610,testressurs-tilgangspakke-org-informasjon-og-kommunikasjon-1
03050343633,624954610,testressurs-tilgangspakke-org-informasjon-og-kommunikasjon-1
10100941185,624970144,testressurs-tilgangspakke-org-beredskap-1
03050343633,624970144,testressurs-tilgangspakke-org-beredskap-1
10100941185,702361214,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
03050343633,702361214,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
10100941185,625042305,testressurs-tilgangspakke-org-metaller-og-mineraler-1
03050343633,625042305,testressurs-tilgangspakke-org-metaller-og-mineraler-1
10100941185,625045460,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
03050343633,625045460,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
10100941185,625062187,testressurs-tilgangspakke-org-lotteri-og-spill-1
03050343633,625062187,testressurs-tilgangspakke-org-lotteri-og-spill-1
10100941185,625093651,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
03050343633,625093651,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
10100941185,702745918,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
03050343633,702745918,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
10100941185,625104203,testressurs-tilgangspakke-org-eiendomsmegler-1
03050343633,625104203,testressurs-tilgangspakke-org-eiendomsmegler-1
10100941185,625113695,testressurs-tilgangspakke-org-revisjon-1
03050343633,625113695,testressurs-tilgangspakke-org-revisjon-1
10100941185,702805775,testressurs-tilgangspakke-org-politi-og-domstol-1
03050343633,702805775,testressurs-tilgangspakke-org-politi-og-domstol-1
10100941185,702841755,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
03050343633,702841755,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
10100941185,625214203,testressurs-tilgangspakke-org-hoyere-utdanning-og-hoyere-yrkesfaglig-utdanning-1
03050343633,625214203,testressurs-tilgangspakke-org-hoyere-utdanning-og-hoyere-yrkesfaglig-utdanning-1
10100941185,730083556,testressurs-tilgangspakke-org-sjofart-1
03050343633,730083556,testressurs-tilgangspakke-org-sjofart-1
10100941185,625218314,testressurs-tilgangspakke-org-kommuneoverlege-1
03050343633,625218314,testressurs-tilgangspakke-org-kommuneoverlege-1
10100941185,625218314,testressurs-tilgangspakke-org-lotteri-og-spill-1
03050343633,625218314,testressurs-tilgangspakke-org-lotteri-og-spill-1
10100941185,625219922,testressurs-tilgangspakke-org-trafikant-1
03050343633,625219922,testressurs-tilgangspakke-org-trafikant-1
10100941185,725740239,testressurs-tilgangspakke-org-lonn-1
03050343633,725740239,testressurs-tilgangspakke-org-lonn-1
10100941185,625234700,testressurs-tilgangspakke-org-godkjenning-av-personell-1
03050343633,625234700,testressurs-tilgangspakke-org-godkjenning-av-personell-1
10100941185,625242703,testressurs-tilgangspakke-org-mva-kompensasjon-revisorattesterer-1
03050343633,625242703,testressurs-tilgangspakke-org-mva-kompensasjon-revisorattesterer-1
10100941185,729241075,testressurs-tilgangspakke-org-sjofart-1
03050343633,729241075,testressurs-tilgangspakke-org-sjofart-1
10100941185,625271746,testressurs-tilgangspakke-org-lufttransport-1
03050343633,625271746,testressurs-tilgangspakke-org-lufttransport-1
10100941185,625277698,testressurs-tilgangspakke-org-miljorydding-rensing-1
03050343633,625277698,testressurs-tilgangspakke-org-miljorydding-rensing-1
10100941185,625277698,testressurs-tilgangspakke-org-baerekraft-1
03050343633,625277698,testressurs-tilgangspakke-org-baerekraft-1
10100941185,625320933,testressurs-tilgangspakke-org-statsforvalter-barnehage-1
03050343633,625320933,testressurs-tilgangspakke-org-statsforvalter-barnehage-1
10100941185,625327253,testressurs-tilgangspakke-org-oppforing-bygg-anlegg-1
03050343633,625327253,testressurs-tilgangspakke-org-oppforing-bygg-anlegg-1
10100941185,625352207,testressurs-tilgangspakke-org-skoleeier-1
03050343633,625352207,testressurs-tilgangspakke-org-skoleeier-1
10100941185,625361141,testressurs-tilgangspakke-org-servering-1
03050343633,625361141,testressurs-tilgangspakke-org-servering-1
10100941185,625408199,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
03050343633,625408199,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
10100941185,625408199,testressurs-tilgangspakke-org-politi-og-domstol-1
03050343633,625408199,testressurs-tilgangspakke-org-politi-og-domstol-1
10100941185,625408199,testressurs-tilgangspakke-org-ulykke-1
03050343633,625408199,testressurs-tilgangspakke-org-ulykke-1
10100941185,728700009,testressurs-tilgangspakke-org-opplaeringskontorleder-1
03050343633,728700009,testressurs-tilgangspakke-org-opplaeringskontorleder-1
10100941185,625414571,testressurs-tilgangspakke-org-saeravgifter-1
03050343633,625414571,testressurs-tilgangspakke-org-saeravgifter-1
10100941185,625414571,testressurs-tilgangspakke-org-metaller-og-mineraler-1
03050343633,625414571,testressurs-tilgangspakke-org-metaller-og-mineraler-1
10100941185,730208839,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
03050343633,730208839,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
10100941185,625429927,testressurs-tilgangspakke-org-dyrehold-1
03050343633,625429927,testressurs-tilgangspakke-org-dyrehold-1
10100941185,625429927,testressurs-tilgangspakke-org-sport-og-fritid-1
03050343633,625429927,testressurs-tilgangspakke-org-sport-og-fritid-1
10100941185,625430887,testressurs-tilgangspakke-org-eiendomsmegler-1
03050343633,625430887,testressurs-tilgangspakke-org-eiendomsmegler-1
10100941185,625452538,testressurs-tilgangspakke-org-folkeregister-1
03050343633,625452538,testressurs-tilgangspakke-org-folkeregister-1
10100941185,625456223,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
03050343633,625456223,testressurs-tilgangspakke-org-statsforvalter-skole-og-opplearing-1
10100941185,625555353,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
03050343633,625555353,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
10100941185,625555353,testressurs-tilgangspakke-org-posttjenester-1
03050343633,625555353,testressurs-tilgangspakke-org-posttjenester-1
10100941185,625582636,testressurs-tilgangspakke-org-metallvarer-elektrisk-utstyr-og-maskiner-1
03050343633,625582636,testressurs-tilgangspakke-org-metallvarer-elektrisk-utstyr-og-maskiner-1
10100941185,625582636,testressurs-tilgangspakke-org-barnehageeier-1
03050343633,625582636,testressurs-tilgangspakke-org-barnehageeier-1
10100941185,625643848,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
03050343633,625643848,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
10100941185,726281106,testressurs-tilgangspakke-org-jernbanetransport-1
03050343633,726281106,testressurs-tilgangspakke-org-jernbanetransport-1
10100941185,625649528,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
03050343633,625649528,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
10100941185,625666090,testressurs-tilgangspakke-org-tinglysing-eiendom-1
03050343633,625666090,testressurs-tilgangspakke-org-tinglysing-eiendom-1
04838397528,312530422,testressurs-tilgangspakke-org-renovasjon-1
04838397528,312533944,testressurs-tilgangspakke-org-verft-og-andre-transportmidler-1
04838397528,312538261,testressurs-tilgangspakke-org-permisjon-1
04838397528,312573369,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
04838397528,312660210,testressurs-tilgangspakke-org-sfo-leder-1
04838397528,312711753,testressurs-tilgangspakke-org-pensjon-1
04838397528,312751119,testressurs-tilgangspakke-org-skogbruk-1
04838397528,312773007,testressurs-tilgangspakke-org-trafikant-1
04838397528,312834545,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
04838397528,312834545,testressurs-tilgangspakke-org-metaller-og-mineraler-1
04838397528,312908794,testressurs-tilgangspakke-org-skoleeier-1
04838397528,313017249,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
04838397528,313026035,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
04838397528,313056260,testressurs-tilgangspakke-org-fornoyelser-1
04838397528,313060284,testressurs-tilgangspakke-org-miljorydding-rensing-1
04838397528,313077527,testressurs-tilgangspakke-org-skoleeier-1
04838397528,313084329,testressurs-tilgangspakke-org-trafikant-1
04838397528,313337529,testressurs-tilgangspakke-org-beredskap-1
04838397528,313389162,testressurs-tilgangspakke-org-saeravgifter-1
04838397528,313455793,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
04838397528,313564436,testressurs-tilgangspakke-org-varehandel-1
