tossn,fromssn,partyid
28887699692,22837698239,62689832
19040037635,14857195508,61819082
28857897724,26900698770,63392805
10837899015,18888397171,62148869
24898299933,22857599687,61864332
07928299079,24898299933,62401287
14868399822,27918198216,62463482
09820898629,05847296390,62572427
05847296390,06848297737,61981458
26858599309,28878298359,62646328
26900698770,01868498729,61914691
30103178564,27023053212,50078631
14837899061,09857196578,62036554
28900698234,26828696717,63473636
26878197223,14857195508,61819082
13838299045,28900699885,63392600
19023320056,07837899502,62386627
13837497714,22857599687,61864332
30081859031,18927899147,61968121
21878397875,27918198216,62463482
22857599687,13928399014,61725604
03857298585,26888199305,62492006
05837499137,04917499328,62008265
10877396881,22887699163,61948194
08910698444,46894901101,63473645
31928199994,20858196869,62475337
28817197061,08927599628,62100817
20838098445,12917897636,61908565
05910698356,02888098502,61920096
02888098502,03917499984,62550334
19877797328,08868098970,61735752
10848196636,28900698234,63392362
16857596939,16888896213,63473639
12918598152,04927697349,62020252
21857497101,18900697984,63433423
21858498942,20885999434,62653411
19837999491,23858397782,62364960
23062238100,07888399253,62131650
10927197893,25926196947,62351600
09917497645,27877497106,62359216
08908196717,29917696673,62455359
08867198459,28878298359,62646328
06918598985,28908198699,61980418
12918598152,31857595788,62537402
13928399014,16857596939,61973275
01827196858,28900698234,63392362
03907196622,12917897636,61908565
24827499311,08927599628,62100817
66885900489,17846197850,62447697
07858099069,28900699885,63392600
01868498729,26908597043,62596584
02888597894,28857897724,62461523
08022115929,30103178564,59986561
08080865024,10910699054,63394116
24827899395,06848297737,61981458
04897397035,04888299578,61722035
03917499984,02887996108,61804632
18868598936,27918198216,62463482
25917196632,11917598357,62381594
20867397494,25917196632,62694292
19877295837,23837899184,62066324
14837899061,18888599890,62689553
22837698239,25907898760,62365633
25867599331,66885900489,63473657
09081984910,10927197893,62378172
21818895566,09081984910,56247856
28898597255,01113112057,59986838
15857697461,22867797274,62446338
06848297737,13837497714,61711406
02837397440,03917195586,62570241
26858599309,08868098970,61735752
19868096627,09917497645,62533935
02898197991,04888299578,61722035
30081866380,17868197463,61813615
18868598936,14868399822,62616754
16888896213,02907898469,62641574
22857599687,22877699416,62654620
17051418336,14914399808,63473692
28878298359,19877797328,61714443
07887999583,26907199133,62483847
21818397744,03847897626,62565047
26101443034,17051418336,55044569
23858097568,27023053212,50078631
03927196602,13838397640,62359882
01042775947,03895998191,61888191
24827899395,07928299079,61920511
06817998206,30900699006,63392237
18900698182,16877396553,61707514
13928399014,08867198459,61801256
30081866380,12827699738,61894708
29818596713,19847898405,62551852
10857298115,13908496765,61946892
13928399014,16888896213,63473639
15857697461,02022826444,50260091
08837699429,02927499854,62653948
19847898405,08817298762,62613546
21900698604,07837499377,61717269
21917795727,16888896213,63473639
19877796534,10910697205,63391731
18900698344,46894901101,63473645
05897596999,11821697214,63457788
26837297760,49845901278,63473675
29917696673,11821697214,63457788
06897496230,16867799412,61861574
11917598357,23858097568,62454982
27023053212,09820898629,63473661
20858196869,09910698807,62118308
02888098502,15897597672,62680454
20827699579,22857599687,61864332
21878397875,06848297737,61981458
19917297412,09848498499,61969470
09857196578,46894901101,63473645
06817598232,06847296915,61978541
09820898629,18868598936,62047450
22837698239,01907495651,62647770
08817298762,09042584239,54384614
19827799117,13847198464,61879439
49845901278,29918398498,62291154
04878597287,18900698182,63433452
14868399822,05847296390,62572427
25867599331,14837899061,62468224
12908298029,07887999583,62148824
11022355696,12887497654,62688411
09857196578,08910698444,62340893
03907196622,28857897724,62461523
11917398315,17846197850,62447697
05897596999,10848196636,62374997
07928299079,13837497714,61711406
01887699263,06847296915,61978541
10927197893,11917398315,62616344
26907199133,03928996254,62076208
09820898629,21878397875,62372375
11821697214,26828696717,63473636
24827899395,13837497714,61711406
02022826444,03895998191,61888191
27023053212,07888399253,62131650
08080853484,29042527260,50078498
05887598829,11917598357,62381594
03907196622,02888597894,61917522
18900096328,21817398933,61765478
26858599309,08908196717,63457243
27857999040,19908296748,62391859
04910697604,17868197463,61813615
22012794928,26908597043,62596584
21858498942,11912499946,63473688
02022826444,01042775947,50651660
07837899502,23837899184,62066324
09820898629,14868399822,62616754
06848297737,07928299079,61920511
16820198666,29918398498,62291154
08848497828,19877797328,61714443
17918098143,19897898031,62704347
08022115929,23858097568,62454982
06927499981,08080865024,53253888
07021100840,27023053212,50078631
09928399491,05897596999,62472492
19847898405,17827296007,62029603
22857599687,16857596939,61973275
05837499137,31928199641,62353926
08868098970,09928399491,62037432
18900698344,11917598357,62381594
21120871495,03895998191,61888191
17846197850,20867397494,62101143
06897496230,03887899273,62303394
18927899147,04878898376,62587481
18900697208,08918498770,61985894
06837599944,09907598117,61886359
05887598829,08022115929,56157055
09816396783,22827498479,61890957
18858499042,18900096328,63473669
08848497828,26858599309,61984798
12917897636,26900698770,63392805
31928199994,03838498212,62680586
08910698444,25917196632,62694292
28900698234,02888597894,61917522
20867397494,18900698344,63433471
24827899395,20827699579,61909232
29908399291,07917197029,62054785
17846197850,18888599890,62689553
29042527260,30081859031,56257995
17857597923,10927197893,62378172
04878898376,20897597587,62426629
06918598985,21858498942,62615289
19847396329,26828696717,63473636
09928399491,01827196858,62226285
08908097409,22817998635,62034714
25867599331,11917398315,62616344
29918398498,21818895566,63473651
26907199133,16820198666,61779989
24898299933,22877699416,62654620
28848196780,07917197029,62054785
21120871495,10927197893,62378172
10072155403,30904398787,61804447
06927499981,09857595405,61894946
27023053212,18868598936,62047450
10837899015,26817896145,62089714
23062238100,14868399822,62616754
28887699692,09898499828,62452295
22877699416,13928399014,61725604
10910699054,14031001839,53851154
27918198216,24827899395,62650777
03887899273,22827498479,61890957
26101443034,27042599323,50078535
25926196947,17846197850,62447697
16888896213,26858599309,61984798
22877699416,16857596939,61973275
29062401514,02857195054,62417350
19877797328,29917696673,62455359
03838498212,20858196869,62475337
02888098502,02887996108,61804632
21818895566,21120871495,52662045
11917598357,08022115929,56157055
16857596939,02907898469,62641574
24918097909,08080853484,53253802
29918398498,22867797274,62446338
24827499311,31858098001,61803863
05818599600,24907797321,62592331
04837796275,20897597587,62426629
16817398948,26907199133,62483847
28900699885,03917195586,62570241
17051418336,25836098717,61738411
30081866380,04877798408,62578432
26837297760,16820198666,61779989
18838097088,08910698010,62614139
13837497714,24898299933,62401287
30103178564,07888399253,62131650
14837899061,08910698444,62340893
09910698807,18838097088,62092204
24898299933,21917795727,62527747
05910698356,03917499984,62550334
21900698604,31857595788,62537402
10927197893,25867599331,62552776
19877796534,30081861575,56258072
09897597729,18907796422,61792404
11912499946,10878199400,62247406
12908298029,09871199393,63473663
19847898405,09042584239,54384614
14868399822,24827899395,62650777
28908198699,31928199994,62472534
18868598936,05847296390,62572427
26082752942,22877398084,61984101
26908597043,17868197463,61813615
26837297760,15857697461,62530801
03887899273,09816396783,62130848
46894901101,05887598829,61767773
05887598829,07021100840,54171040
24928499983,27857999040,62597011
08867198459,02907898469,62641574
27918198216,20827699579,61909232
20897597587,12908298029,62639530
19827799117,19877796534,62580754
27918198216,07928299079,61920511
20867397494,09857196578,62036554
15857697461,01042775947,50651660
28857296844,02928196944,62595226
30103178564,23062238100,54811385
15927999827,11910698542,63393523
25836098717,15927999827,62093740
18927899147,04837796275,62356032
23858097568,30103178564,59986561
06887899442,29062401514,51195584
29818596713,08817298762,62613546
07928299079,22857599687,61864332
66885900489,18888599890,62689553
26907199133,26837297760,62657966
11867296729,29887197545,61817410
07837899502,03927196602,62048409
06918598985,22856097734,62591621
01042775947,09081984910,56247856
05887598829,23858097568,62454982
24918097909,03917499208,61933924
08910698444,05887598829,61767773
30081861575,07052585397,53690531
24888098794,23858397782,62364960
18900096328,07921498572,63473649
09871199393,26907199133,62483847
09857196578,25917196632,62694292
03907196622,20838098445,61899863
22868099368,26817896145,62089714
09857595405,14031001839,53851154
07888399253,18868598936,62047450
09871199393,22827498479,61890957
07888399253,09820898629,63473661
18858499042,12867198405,62471008
17846197850,09857196578,62036554
26828696717,02888597894,61917522
17857597923,25867599331,62552776
13847198464,26101443034,54633999
20867397494,08910698444,62340893
46894901101,07021100840,54171040
18927899147,06897496230,61705202
08868098970,05897596999,62472492
17857597923,25926196947,62351600
07921498572,03861898198,63473676
26082752942,10072155403,59879028
21818895566,02022826444,50260091
17857597923,11917398315,62616344
18888599890,20867397494,62101143
02907898469,26858599309,61984798
03917499208,14031001839,53851154
29918398498,02022826444,50260091
06887899442,31857295997,61868914
10072154962,29042527260,50078498
22877398084,18858499042,62641000
21818895566,01042775947,50651660
16817398948,26837297760,62657966
20897999480,15897295609,62377218
03928996254,29918398498,62291154
09910698807,06927499981,62058501
03895998191,25926196947,62351600
11917398315,66885900489,63473657
24900698964,18837697227,61940942
08910698010,24918097909,63473659
16817398948,03928996254,62076208
13837497714,22877699416,62654620
20897597587,16867799412,61861574
21878397875,05847296390,62572427
03861898198,12920899992,63473690
09816396783,07887999583,62148824
24100462350,09897597729,62596448
20885999434,10878199400,62247406
22867797274,21818895566,63473651
30837297636,03838498212,62680586
20897597587,03887899273,62303394
04828598606,13928997795,63457177
08022115929,27023053212,50078631
05847296390,24827899395,62650777
30081859031,20897597587,62426629
03917499208,29042527260,50078498
25836098717,06918598985,62557024
20817696512,19848298770,61735405
23858097568,07888399253,62131650
18900698344,25917196632,62694292
22827498479,03928996254,62076208
17051437306,14895896927,62008633
10910699054,08080853484,53253802
11910698542,28908198699,61980418
08910698010,08080865024,53253888
10072154962,30081859031,56257995
23917497168,19927197815,62591138
10072155403,04828598606,61785524
28887699692,25907898760,62365633
12908298029,03887899273,62303394
25917196632,05887598829,61767773
15040039195,26857698265,62422476
16867799412,12908298029,62639530
46894901101,08022115929,56157055
01917598033,09917497645,62533935
03895998191,17857597923,61865273
09928399491,10848196636,62374997
06897496230,09816396783,62130848
09910698807,16818398976,61962023
21827194112,22900699194,62340895
66885900489,14837899061,62468224
20885999434,03838498212,62680586
10122394358,27042599323,50078535
22900699194,08927599628,62100817
25867599331,17846197850,62447697
02022826444,09081984910,56247856
29042527260,04837796275,62356032
10910697205,07052585397,53690531
01858599705,21897597001,62347878
13888798891,17051437306,55052385
20858196869,08910698010,62614139
27042599323,17051418336,55044569
